auth_capital,city,com_class,com_fullname,com_id,com_intro,com_links,com_location,com_logo,com_name,com_website,com_welfare,day_per_week,detailed_intro,est_date,industry,job_academic,job_deadline,job_detail,job_links,job_title,num_employee,released_time,tag,time_span,update_time,wage
注册资本：570.6522万元,深圳,公司类型：有限责任公司,深圳市深研生物科技有限公司,组织机构代码：08826483-5,致力于计算机、电子、自动化、材料、化工等多学科与生命科学的交叉融合,https://www.shixiseng.com/com/com_v3p75dnazm34,深圳市南山区蛇口街道南海大道1055号TCL工业区B栋5楼A区,https://sxsimg.xiaoyuanzhao.com/9A/EA/9AB3277BD97B04E78370B1524FA8A1EA.png,深研生物,http://www.eurekabio.com,"['医疗器械', '分子生物', '癌症免疫治疗', '弹性管理', '活泼挑战', '高颜值，有趣友善的小伙伴', '能学习', '技术培训', '创业氛围', '发展快']",5天/周,深研生物核心成员由来自生物技术行业和机器人行业的博士、硕士组成，与香港科技大学、香港大学、香港中文大学等多个院校及香港科学园有深度合作。我们致力于通过计算机、电子、自动化、材料、化工等多学科与生命科学的交叉融合，一步一步解决个体化癌症免疫治疗产业化所面临的一系列关键技术问题，最终获得高度自动化、精准化，稳定可靠，并针对广泛癌症，疗效显著的个体化癌症免疫治疗解决方案。如果你已经在相关领域有两把刷子，那么深研生物先进完备的技术平台将成就你一展拳脚的天地；深研生物在科学界和工业界广泛的人脉，将让你有机会和世界顶尖级大神并肩，为改变未来一战。期待大牛或小牛的你，加入我们，一起长风破浪、共济沧海，开辟癌症细胞免疫治疗的新天地。如果你刚刚毕业，尚在求索今后的发展方向，那么作为公司人才储备完成转正后，可以挑选包括基因工程、抗体工程、癌症免疫治疗等生物技术研发以及精密医疗器械、生命科学研究精密设备开发等机器人研发的多个方向深入发展；如果你希望走多学科交叉型人才路线，我们更加欢迎。公司将提供完整的相关培训课程，完善的职业规划，为员工提供良好的学习及技能提升的平台，可让你如打怪升级一般，快速从技术“菜鸟”，成长为核心研发骨干、甚至特定方向的技术总监，并获得更高级的待遇。公司科研带头人是业界顶尖水平的博士后，新人可接触并学习到业界最新的知识、技术，为自己未来的发展打下坚实的基础。,成立日期：2014-02-10,医药/生物工程，医疗设备/器械，学术/科研,本科,2018-12-31,"['1、精通matlab/C/C++语言；', '2、熟悉图像处理、图像分析识别的相关算法；', '3、能独立完成相关算法的编写、集成等工作；', '4、能独立完成软件设计与测试，完成相关数据结构编写；', '5、有生物学中细胞图片处理经验优先考虑；', '6、对机械、电子等硬件设备有了解的优先考虑；', '7、掌握数据结构与算法基本原理；', '8、优秀的沟通能力及团队合作精神；', '9、熟练软件设计测试基本原理；', '10、本科以上学历，电子，通讯，自动化，计算机及相关专业，接收专业优秀实习生。；', '11、熟练的英文读写能力；', '12、有机器人相关行业工作经验或机器人大赛经验优先考虑；', '13、有处理微生物、细胞图片经验的优先考虑。']",https://www.shixiseng.com/intern/inn_w8fspiblxe36,图像处理/图像分析识别算法工程师,15-50人,1周前,机械设计,3个月,2018-03-14 11:53:11,200-400/天
注册资本：4000 万元 美元,北京,公司类型：有限责任公司(台港澳法人独资),北京搜狗科技发展有限公司,注册号：110000410281598,搜狗是中国互联网行业的创新标杆性企业，是中国用户规模第四大互联网公司。,https://www.shixiseng.com/com/com_2atx1z5ay66t,北京市海淀区中关村东路1号院，搜狐网络大厦,https://sxsimg.xiaoyuanzhao.com/A0/70/A003A27F68874AF7D13FA263318CFB70.jpg,搜狗,http://www.sogou.com,[],4天/周,搜狗是搜狐公司的旗下子公司，于2004年8月3日推出，目的是增强搜狐网的搜索技能，主要经营搜狐公司的搜索业务。在搜索业务的同时，也推出搜狗输入法、搜狗高速浏览器。2010年8月9日搜狐与阿里巴巴宣布将分拆搜狗成立独立公司，引入战略投资，注资后的搜狗有望成为仅次于百度的中文搜索工具。,成立日期：2006-02-08,互联网,不限,2018-03-27,"['职位描述', ' 公司部门：搜狗商业搜索部', ' 地点：北京市海淀区五道口搜狐网络大厦', ' \xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0', ' 工作要求：', ' 1.计算机，数学，统计或其他相关专业本科', '研究生（研一，研二的同学优先）。', ' 2.熟悉机器学习算法，对深度学习有了解和应用者优先。', ' 3.熟悉常用的数据结构及算法，熟悉', '或者', '，计算机基础扎实，有良好的编程习惯，代码整洁。', ' 4.熟悉', '环境，可以在', '下熟练编写程序，熟悉', '脚本语言。', ' 5.优秀的分析及解决问题的能力，责任心强，细心耐心。', ' \xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0']",https://www.shixiseng.com/intern/inn_vcquvphfsh7v,算法实习生,2000人以上,1周前,算法,3个月,2018-03-14 11:51:04,200-250/天
注册资本：4000 万元 美元,北京,公司类型：有限责任公司(台港澳法人独资),北京搜狗科技发展有限公司,注册号：110000410281598,搜狗是中国互联网行业的创新标杆性企业，是中国用户规模第四大互联网公司。,https://www.shixiseng.com/com/com_2atx1z5ay66t,北京市海淀区中关村东路1号院，搜狐网络大厦,https://sxsimg.xiaoyuanzhao.com/A0/70/A003A27F68874AF7D13FA263318CFB70.jpg,搜狗,http://www.sogou.com,[],4天/周,搜狗是搜狐公司的旗下子公司，于2004年8月3日推出，目的是增强搜狐网的搜索技能，主要经营搜狐公司的搜索业务。在搜索业务的同时，也推出搜狗输入法、搜狗高速浏览器。2010年8月9日搜狐与阿里巴巴宣布将分拆搜狗成立独立公司，引入战略投资，注资后的搜狗有望成为仅次于百度的中文搜索工具。,成立日期：2006-02-08,互联网,本科,2018-03-27,"['工作职责：', '\xa0\xa0\xa0\xa0\xa0\xa0\xa0\r\n基于机器学习（强化学习）的量化投资分析（基金方向）', '\xa0\xa0\xa0\xa0\xa0\xa0\xa0\r\n基于多维度数据的特征挖掘，分析；', '\xa0\xa0\xa0\xa0\xa0\xa0\xa0\r\n特征提取，算法验证', '\xa0\xa0\xa0\xa0\xa0\xa0\xa0\r\n数据获取，清洗', '任职要求：', '、 硕士及以上学历，计算机、统计学、数学、金融学相关专业', '、 熟悉强化学习理论与工程实践。', '、 熟悉', '，', '，', '。', '、 熟练使用', '或', '或', '语言之一。', '符合以下条件一条或多条优先考虑：', '\xa0\xa0\xa0\xa0\xa0\xa0\xa0\r\n熟悉', '\xa0\xa0\xa0\xa0\xa0\xa0\xa0\r\n在', '，天池，或国内外其他公开竞赛中取得', '以上排名。', '\xa0\xa0\xa0\xa0\xa0\xa0\xa0\r\n有个人技术博客或在各技术社区活跃', '\xa0\xa0\xa0\xa0\xa0\xa0\xa0\r\n有数据建模分析经验。']",https://www.shixiseng.com/intern/inn_mjaaycr0zld2,机器学习（强化学习）算法实习生,2000人以上,1周前,算法,4个月,2018-03-14 11:51:04,160-200/天
注册资本：5000万人民币,上海,公司类型：有限责任公司（自然人投资或控股的法人独资）,上海鹏芮网络科技有限公司,统一社会信用代码：91310109MA1G5ET899,专注于数据分析、机器学习与人工智能技术在金融服务领域的研究、创新与应用,https://www.shixiseng.com/com/com_fdo222owvr5a,上海虹口区欧阳路196号法兰桥创意园,https://sxsimg.xiaoyuanzhao.com/2E/1B/2E7F9B49952A4454E27ACF53B305BD1B.jpg,Quantum One,http://quantum1tech.com/,"['薪酬福利好', '正能量', '参与感', '国际化~', '高效办公', '双休年假', '责任 高效 进取 开放']",3天/周,"       微量化（Quantum One) 成立于 2017 年，专注于大数据、人工智能、区块链技术等在金融服务领域的研究、创新与应用；并致力于高效而智能的链接消费者与金融机构。在服务个人与小微企业的同时，通过数据挖掘、量化分析与智能决策为金融机构提供全场景技术服务。       微量化的核心团队分别由美国消费金融精英及国内外互联网一线企业高管组成，如Capital
One, American Express, Zions Bancorp, 凤凰金融，玖富，宜信，挖财等；微量化已获上海好买财富战略投资。",成立日期：2017-12-18,计算机/互联网,本科,2018-03-26,"['岗位职责：', '\xa0', '职位要求：']",https://www.shixiseng.com/intern/inn_jlqfa7idzfag,大数据算法实习生,15-50人,1周前,算法,6个月,2018-03-14 10:22:49,200-240/天
注册资本：1000万,珠海,公司类型：有限责任公司(法人独资),珠海金山网络游戏科技有限公司,注册号：440400000141818,国内最优秀的集制作、发行于一体的数字化互动娱乐公司,https://www.shixiseng.com/com/com_ctmsohthepjj,珠海金山软件大厦,https://sxsimg.xiaoyuanzhao.com/3C/DE/3CA3C34333CE9915B6E2D592E550A4DE.png,西山居,http://www.xishanju.com,"['带薪婚假', '一群动漫迷', '每天水果供应', '逗比工作氛围', '游戏开黑', '丰富员工活动', '追逐梦想', '良好工作环境', '干货实习']",5天/周,21年西山居的发展历程，每一年都是一步巨大的成长，包含了所有西山居士的汗水和努力，仍以娱乐软件为主导产品，不断进行研发和市场活动，逐步发展成为国内最优秀的集制作、发行于一体的数字化互动娱乐公司。,成立日期：无,网络游戏,本科,2018-06-01,"['【工作职责】', '1、对游戏的业务问题进行建模，并且把模型结果应用到业务层面上；', '2、针对于技术问题，优化模型分类准确率，提升算法效率', '；', '3、参与数据挖掘业务分析的体系化建设，推动业务发展。', '【岗位要求】', '1、本岗位针对在校应届毕业生或最后一年实习，要求能够全职实习（暑期实习必须', '2', '个月以上）；计算机、统计、数学、信息技术等相关专业优先；硕士以上学历优先；', '2、逻辑清晰思维活跃，对常规机器学习或深度学习方法有一定了解；有游戏经验者优先；', '3、熟练使用', 'Python', '或', 'Java', '语言优先。']",https://www.shixiseng.com/intern/inn_olydhqeax7vd,数据分析实习生（算法方向）,2000人以上,1周前,算法,3个月,2018-03-14 10:11:21,60-90/天
注册资本：270万元人民币,南京,公司类型：有限责任公司,南京途牛科技有限公司,组织机构代码：79710291-9,旅游入口，世界级公司,https://www.shixiseng.com/com/com_vkh6c9f1la3d,南京玄武区玄武大道699-32途牛大厦,https://sxsimg.xiaoyuanzhao.com/F0/86/F0A79E7879C0A35DDD1309CBC794D386.png,途牛旅游网,http://www.tuniu.com,"['不打杂！', '有培训有提升', '人性管理', '内部培训']",4天/周,途牛旅游网以“让旅游更简单”为使命，十年来，基于互联网的创新模式和注重客户体验的服务理念，业务量高速发展，深受客户信赖。途牛现居国内在线旅游网站前3，其中在线休闲游市场份额跃居全国第一。2014年5月9日登陆美国纳斯达克（股票交易代码：TOUR），成功上市。,成立日期：2006-12-18,计算机/互联网,本科,2018-07-31,"['主要负责算法数据挖掘工作，包括推荐系统，会员画像，智能营销等算法和数据分析，这里有海量的数据、强大的计算平台供你在机器学习、深度学习领域尽情的发挥无限的才华：', '岗位要求1. 自动化、计算机、软件工程、数学等相关专业\r\n2. 有较强的数学和编程能力，掌握基本算法，熟练运用Python, Java，SQL等计算机语言；\r\n3. 掌握大数据平台的系统框架：storm，hadoop，spark等\r\n4. 具备数学建模能力。掌握决策树，回归，协同过滤等基本算法，清楚各算法模型使用场景，有代码实战经验。\u200b']",https://www.shixiseng.com/intern/inn_updp1pbpajvk,研发实习生（算法）,2000人以上,1周前,算法,10个月,2018-03-14 09:24:40,160-200/天
注册资本：无,北京,公司类型：股份有限公司分公司(上市、国有控股),中国电信股份有限公司北京研究院,注册号：110102006121671,中国电信集团公司及各省级公司的企业决策智库、技术创新引擎和产品创新孵化器,https://www.shixiseng.com/com/com_wpkzpak0a3iy,北京市昌平区北七家镇未来科技城南区中国电信,https://sxsimg.xiaoyuanzhao.com/55/BF/55B0A3A80CD6926E303A80895FC2A9BF.png,中国电信北京研究院,http://www.ctbri.com.cn,"['免费健身房', '行业顶尖', '每周3天', '免费班车', '自助餐厅', '年轻团队', '工作环境轻松', '独栋办公楼']",3天/周,"
中国电信股份有限公司北京研究院(下称：“中国电信北京研究院”)是中国电信集团公司及各省级公司的企业决策智库、技术创新引擎和产品创新孵化器。中国电信北京研究院创建了业内领先的灯塔大数据行业应用平台，致力于与行业合作伙伴共同打造大数据行业应用生态圈。灯塔大数据目前聚焦于3个产品方向：城市综治解决方案、农业云解决方案以及人工智能解决方案。",成立日期：2003-09-08,计算机/互联网,本科,2018-03-31,"['【工作职责】', '、对电信数据进行数学建模，分析预测；', '、分析联系人特征；居住地、工作地等位置属性的建模分析；', '、使用', '或', '进行数据分析；', '【任职要求】', '、计算机或相关专业本科或以上学历；', '、熟悉', '平台，熟悉', '，熟悉', '、', '、', '（之一）；', '、熟悉常用数据挖掘和机器学习算法优化；熟悉大数据处理的常用工具的优先，如：', '； ', '、具备优秀的逻辑思维能力，对解决挑战性问题充满热情，善于解决问题和分析问题；有强烈的上进心和求知欲，善于学习新事物；', '、良好的团队合作精神，较强的沟通能力和学习能力；', '、实习期最短', '个月，每周坐班', '天；', '【岗位亮点】', '、中国电信大数据研发团队，兼具国企的宽松办公环境以及互联网公司的年轻氛围；', '、国内', '海外名校毕业的硕', '博士将成为你的导师，加速你的实习成长；', '、价格合理的早中晚自助餐，菜品丰富，营养美味；', '、舒适且线路众多的免费班车大巴，大部分学生可选择学校附近的上车地点来上下班（具体请联系', '进行线路确认）；', '、宽敞明亮的免费健身房，包含跑步机、划船机、单车、力量训练等丰富设施，以及台球、兵乓球、羽毛球等娱乐项目；', '【工作地址】', '北京市昌平区北七家镇未来科学城南区中国电信（早、晚及中午有免费上下班班车，上车点分布于北京各处，具体可与', '联系了解）']",https://www.shixiseng.com/intern/inn_vqwx0wp5w6dq,算法研发实习生,150-500人,1周前,云计算/大数据,6个月,2018-03-13 19:14:07,150-200/天
注册资本：100 万元 人民币,北京,公司类型：有限责任公司(台港澳法人独资),北京异构智能科技有限公司,统一社会信用代码：91110108MA007QWXXL,一家以人工智能技术驱动的创新型公司,https://www.shixiseng.com/com/com_svqnxicpgjok,北京市海淀区上地中关村软件园4号楼C座云基地,https://sxsimg.xiaoyuanzhao.com/C8/8C/C8ADC702753CDE8040F7E979BDB45B8C.png,Novumind,http://www.novumind.com,"['北京硅谷团队', '牛人亲自带领', '餐补', '有机会转正', '靠谱BOSS', '发展迅速']",4天/周,"      异构智能有限公司（NovuMind, Inc.）是位于世界创新中心硅谷的一家技术驱动的初创公司，由世界级的科学家所组成，专注于人工智能科技。Novumind 的核心竞争力源于强大的硅谷技术研发团队，异构计算和人工智能的软件和硬件在物联网应用的博大市场需求，和全球独家首创的领先优势。成员骨干均毕业于中，英，美名校，拥有硕士以上高等学历，分布于旧金山、北京、香港、台北等城市。公司骨干具有丰富理论基础和实践经验，及多年深厚的技术积累和行业背景，在高性能计算，深度学习，人工智能，大数据解析，以及异构计算方面，都有领先世界的技术实力。通过人才，技术和资源积累，形成了”全栈（Full
stack）、集成（Integrated）、最优（State-of-the-Art）”的立体竞争优势",成立日期：2016-08-23,计算机/互联网,硕士,2018-03-27,"['职位要求:', '·\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\r\n对机器学习算法，视觉技术有浓厚兴趣，能自我驱动', '·\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\r\n熟练掌握C/C++/Python，OpenCV, Dlib等常用图像视觉开源库\xa0', '·\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\r\n逻辑思维清晰，数理基础较好，良好的英文文献阅读能力', '加分技能：', '·\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\r\n在CVPR/ICCV/ECCV,NIPS/ICML等国际顶会发表过论文', '·\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\r\n在人脸或物体识别，检测，检索和理解等某个子方向有深入研究', '·\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\r\n具有Caffe, Mxnet,Tensorflow等开源工具的使用经验', '·\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\r\n了解机器视觉技术应用于解决实际问题的完整流程', '接受寒假实习和长期实习']",https://www.shixiseng.com/intern/inn_rez9z3obqqzg,机器视觉算法研究员,15-50人,1周前,算法,5个月,2018-03-13 18:39:31,200-300/天
注册资本：100 万元 人民币,北京,公司类型：有限责任公司(台港澳法人独资),北京异构智能科技有限公司,统一社会信用代码：91110108MA007QWXXL,一家以人工智能技术驱动的创新型公司,https://www.shixiseng.com/com/com_svqnxicpgjok,北京市海淀区上地中关村软件园4号楼C座云基地,https://sxsimg.xiaoyuanzhao.com/C8/8C/C8ADC702753CDE8040F7E979BDB45B8C.png,Novumind,http://www.novumind.com,"['北京硅谷团队', '牛人亲自带领', '餐补', '有机会转正', '靠谱BOSS', '发展迅速']",4天/周,"      异构智能有限公司（NovuMind, Inc.）是位于世界创新中心硅谷的一家技术驱动的初创公司，由世界级的科学家所组成，专注于人工智能科技。Novumind 的核心竞争力源于强大的硅谷技术研发团队，异构计算和人工智能的软件和硬件在物联网应用的博大市场需求，和全球独家首创的领先优势。成员骨干均毕业于中，英，美名校，拥有硕士以上高等学历，分布于旧金山、北京、香港、台北等城市。公司骨干具有丰富理论基础和实践经验，及多年深厚的技术积累和行业背景，在高性能计算，深度学习，人工智能，大数据解析，以及异构计算方面，都有领先世界的技术实力。通过人才，技术和资源积累，形成了”全栈（Full
stack）、集成（Integrated）、最优（State-of-the-Art）”的立体竞争优势",成立日期：2016-08-23,计算机/互联网,硕士,2018-03-27,"['职位要求：', '·\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\r\n对机器学习系统，分布式计算有浓厚兴趣，能自我驱动', '·\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\r\n熟练掌握C/C++， 较好的算法系统设计和编码实现能力', '·\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\r\n较强的学习能力，热衷于尝试新算法，架构', '加分技能：', '·\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\r\n具有ACM-ICPC程序设计竞赛参赛、获奖经历', '·\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\r\n具有分布式计算，或大数据分析的系统开发经验', '·\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\xa0\r\n具有Caffe, Mxnet,Tensorflow等开源工具的开发经验\xa0', '· \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0具有MPI，或机器学习系统及自动化的开发经验', '接受寒假实习和长期实习']",https://www.shixiseng.com/intern/inn_l9vesowtm9e2,机器学习系统研发工程师,15-50人,1周前,算法,5个月,2018-03-13 18:36:33,200-300/天
注册资本：12500万人民币,上海,公司类型：有限责任公司,上海长江时代众创空间数字技术有限公司,组织机构代码：32459409-5,用数据中央厨房来做数据企业孵化，用MOM理念来做数据企业风险投资！,https://www.shixiseng.com/com/com_wiflmjsupt4n,上海浦东大道981号6楼,https://sxsimg.xiaoyuanzhao.com/46/29/4620514FBC1ED3975DE632C50402D829.png,长江众创,http://www.cjzc.net.cn,"['氛围好', '节日费用', '美女帅哥多', '宽松氛围', '互联网产业', '快速成长空间', '有爱有梦想的教育者', 'cto超赞', '导师制培训', '良好团队氛围']",3天/周,	    公众号“长江众创”    	    上海长江时代众创空间数字技术有限公司（以下简称“长江众创”，公众号“长江众创”）作为国内领先的中小企业大数据服务平台，由长江时代及光启研究院等共同出资成立。结合移动互联网与产业互联网融合发展趋势，长江众创积极推进“大众创业、万众创新”的发展战略，构建了线上大数据产品服务和线下众创空间相结合的中小企业大数据服务平台。长江光启商学院的设立，旨在建设“开放、链接、共享、众创”的企业家社群，打造中小企业共赢生态圈。	    长江众创利用“天网+地网”优质的线上数据及精准的线下数据，基于IT与DT能力，深度理解行业趋势，深刻把握用户需求，为政府部门、金融机构、投资机构和产业链核心企业对中小企业的补贴、贷款、投资等活动提供全程大数据服务。					项目介绍：	一鱼数据（公众号“一鱼数据”）：    	    一鱼数据隶属于国内大数据企业孵化平台上海长江时代众创数字技术空间技术有限公司。是由来自金融统计、文娱以及大数据技术等跨界背景的专业人士共同创建的专业数据科技公司。	    一鱼数据致力于打造数据+行业+互联网的生态服务平台，运用大数据技术解决泛娱乐产业交易信息不对称问题，促进IP所有者与投资者高效合作，推进泛娱乐产业的工业化、产业化发展，推动中国泛娱乐产业创新升级！		有数啦（公众号“有数La”）：    	    有数啦是长江众创倾力打造的大数据领域垂直专业化服务社群平台。旨在为数据客（Dataker）建立数据资源搜索与共享、数据技术学习与交流服务平台，打造国内最专业和活跃的数据人才社群。    	    有数啦通过数据资源共享、数据工具共享、数据技能共享、数据应用共享提供深挖海量数据、优化搜索体验、提高学习效率、提供学习机会、打造个人品牌的价值。		长江光启创新学院（公众号“创新蛋壳”）：    	    长江光启创新学院，是由场景金融数据服务平台上海长江时代众创空间数字技术有限公司（简称长江众创）和全球化科技创新领跑者深圳光启科技集团（简称光启集团）共同发起成立的科技创新成果转化服务平台。    	    学院依托光启集团遍布全球的科技资源网络和长江众创大数据挖掘与分析能力，致力于帮助中国企业精准对接全球科技创新资源，助力中国产业创新升级。学院拥有知识共享（长启书院）、社群交流（创享社）和投融资顾问（融易会）三大服务品牌，运用投资银行思维打造了一整套标准化的服务流程与体系，为科学家、企业家和资本家提供了深度交流与合作的平台。    	    学院由来自教育培训、金融投资界和互联网领域的资深专业人士运营管理，初期以大数据为切入点，正在开发全球大数据专家库，并已经聘请了一大批来自高校和实业界的数据科学家、数据商业应用专家以及数据可视化设计师成为学院导师，初步构筑了Master、Mentor和Advisor的三级师资体系。光亮自己，启动未来！长江光启创新学院期待与您携手共创美好未来！		金时征信（公众号“金时征信”）：	    上海金电长时企业征信服务有限公司（简称“金时征信”）成立于2016年7月，注册资本5000万人民币，由国内首家数字创业平台运营商——上海长江时代众创空间数字技术有限公司和国内领先大数据征信服务商——金电联行（北京）信息技术有限公司共同发起创立。    	    金时征信致力于运用互联网、大数据技术，解决成长型中小企业与金融机构、产业链核心企业之间信息不对称问题，促进金融与产业高效融合。    	    金时征信依托两大股东资源优势，与政府相关部门、产业链核心企业、各类企业服务平台公司等建立了广泛而深入的合作关系，自主研发了外源数据与内源数据相结合，适用于不同应用场景的信用评估模型，可以全方位、多维度、实时动态地绘制企业肖像，助力银行、保理公司、融资租赁公司和产业链核心企业的风险管理和商业决策。	,成立日期：2015-07-13,计算机/互联网,本科,2018-09-30,"['岗位职责：', '1、负责海量相关数据的挖掘、分析工作；', '2、在分布式的大数据平台上研究从事数据挖掘、自然语言处理、机器学习等工作；', '3、负责科学算法的应用工作，结合产品需求，提出指导方案；', '4、对公司原有产品中的算法提出改进意见，让数据挖掘更准确；', '5、参与数据建模、算法研究、智能征信评价等工作。', '岗位要求：', '1、计算机、信息管理、统计、数学及相关专业本科学历以上；', '2、具备机器学习、自然语言处理、海量数据挖掘、文本处理、海量检索之一经验；', '3、至少熟悉', '、', '、', '等一门语言，动手能力强，有实践经验优先考虑；', '4、有', '、', '、', '、', '技术应用经验的优先考虑；', '5、有影视数据分析经验的优先考虑；', '6、一周', '天或以上，实习期至少', '个月以上，优秀者可留用。']",https://www.shixiseng.com/intern/inn_jpqc1puknfnz,算法工程师,50-150人,1周前,算法,6个月,2018-03-13 17:32:15,100-150/天
注册资本：130.2083万人民币,上海,公司类型：股份有限公司(台港澳与境内合资、未上市),纵目科技（上海）股份有限公司,组织机构代码：06087276-7,成为立足中国面向世界的从辅助驾驶到自动驾驶的技术引领者,https://www.shixiseng.com/com/com_k0gejst3xf8x,北京市昌平区回龙观东大街腾讯总创空间B座535,https://sxsimg.xiaoyuanzhao.com/7B/C2/7B75BE25557D0BC89C204E8CBE2A5CC2.png,纵目科技,http://www.zongmutech.com,"['发展潜力大', '活跃的工作环境', '团队体验', '棒棒的', '开放创新', '追逐梦想']",4天/周,"
纵目科技成立于2013年1月，总部位于上海浦东张江高科技园区，在北京及深圳分别设有研发分公司。凭借持续的创新和优质的服务，纵目科技已有多款环视高级辅助驾驶系统（ADAS）产品进入主流量产车型，跻身成为中国环视ADAS前装市场的领导者，并与多家整车厂和一级供应商达成长期战略合作伙伴关系。纵目科技在拓展环视ADAS的同时，积极推动高级自动驾驶技术在汽车前装市场的推广和进步。通过和国际主流车规芯片原厂的深度合作开发，以及和高校学术界的共同合作，将基于人工智能的算法导入汽车前装产品。纵目团队由多位世界顶尖算法专家、全球知名汽车电子芯片原厂、汽车一级供应商及汽车OEM原厂的资深人员构成。目前公司80%以上员工具有研究生以上学历，已经拥有多项软件著作权和发明专利，并成功申请上海市高新技术企业。纵目愿景——安全驾驶，智慧生活纵目使命——成为立足中国面向世界的从辅助驾驶到自动驾驶的技术引领者纵目核心价值观——持续创新，品质第一，客户至上，团队合作
",成立日期：2013-01-10,汽车电子,硕士,2018-04-30,,https://www.shixiseng.com/intern/inn_wlhmuzw6tojr,2D/3D人体姿态算法实习生,150-500人,1周前,算法,6个月,2018-03-13 17:27:06,200-400/天
注册资本：7438.333300万人民币,北京,公司类型：有限责任公司(自然人投资或控股),赛诺威盛科技（北京）有限公司,注册号：110302015339036,致力于高端X射线医疗影像设备研发、生产、销售的高新技术企业,https://www.shixiseng.com/com/com_osslfatw9u7i,北京市经济技术开发区（亦庄）永昌北路13号 岳虹大厦三层,https://sxsimg.xiaoyuanzhao.com/A1/5C/A14661879BD31F35F6A584FA25C3015C.jpg,赛诺威盛,http://sinovision-tech.com/,"['有活力的团队', '公司福利好', '技术背景', '弹性办公', '年度员工活动', '专业强', '老板人好']",5天/周,赛诺威盛科技（北京）有限公司创立于2012年，总部位于北京，在沈阳、扬州等地设有研发中心及办事处。公司由多名海外资深科学家、工程师以及国内医疗设备行业精英组成，是致力于高端X射线医疗影像设备研发、生产、销售的高新技术企业。公司产品包括但不限于X射线计算机体层摄影装置、数字X光机、数字乳腺机、心血管机、医学影像处理系统等。公司规模：总投入过亿元人民币，由国内知名医疗产业资本和国际著名风险投资机构共同联合投资；厂房面积超过3000平方米公司产品：基于X射线的医疗影像产品，包括但不限于数字X光机、数字乳腺机、心血管机、计算机断层诊断设备等公司愿景：成为受尊重的X光影像解决方案的提供者。公司价值观：-   勤奋、拼搏-   速度、创新-   责任、担当-   坚定、坚持,成立日期：2012-10-30,医疗器械,硕士,2018-04-12,"['负责影像链图像质量相关的需求分析，系统校正，图像重建及处理算法设计，系统集成调试，验证。', '岗位职责:', '1、射线源，机械结构，滤过装置及检测器等子系统的误差校正；', '2、影像链关键子系统和部件的影响图像质量的需求分析及架构设计；', '3、系统成像相关的信号／图像处理算法的设计及性能评估及优化；', '4、低剂量成像系统解决方案； ', '5、开发仿真平台用于设计方案的性能评估，需求设计，新技术预研及问题定位； ', '6、图像性能的系统调试，图像质量问题定位及未来新技术研究 。']",https://www.shixiseng.com/intern/inn_3lrci8b373rp,算法工程师,150-500人,1周前,算法,4个月,2018-03-13 17:16:03,100-150/天
