_id,bathroom_num,bedroom_num,bizcircle_name,city,dist,distance,frame_orientation,hall_num,house_tag,house_title,latitude,layout,longitude,m_url,rent_area,rent_price_listing,rent_price_unit,resblock_name,type
5c71a5bc397be4c5251b80e1,2,3,夏阳,上海,青浦,673,南,2,近地铁 随时看房,章浜新村 3室2厅 3200元,31.15147373,3室2厅2卫,121.1264276,https://m.lianjia.com/chuzu/sh/zufang/SH2162291123111075840.html,150,3200,元/月,章浜新村,整租
5c718def397be4c5251b3a8f,1,1,凉城,上海,虹口,,南,1,精装 随时看房,整租 · 广苑小区 1室1厅 4800元,31.300017,1室1厅1卫,121.473391,https://m.lianjia.com/chuzu/sh/zufang/SH2178693706939908096.html,47,4800,元/月,广苑小区,整租
5c715f45397be4c5251aad3b,1,2,南京西路,上海,静安,409,南,1,近地铁,整租 · 地段优越，南京西路两房，诚意出租,31.238967,2室1厅1卫,121.470462,https://m.lianjia.com/chuzu/sh/zufang/SH2191780425767059456.html,87,9500,元/月,嘉发大厦,整租
5c72c475397be4c5251e640d,1,3,金桥,上海,浦东,590,南,1,近地铁,9M台儿庄路站精装修低楼层三房，家电全配，交通便捷,31.26590419,3室1厅1卫,121.5998803,https://m.lianjia.com/chuzu/sh/zufang/SH2038811576681119744.html,83,8000,元/月,金桥湾清水苑,整租
5c72ce40397be4c5251e7ebc,2,3,源深,上海,浦东,613,南,2,近地铁,盛世年华精装三房，带车位带墙暖，诚意出租,31.234402,3室2厅2卫,121.545231,https://m.lianjia.com/chuzu/sh/zufang/SH2177953319891238912.html,136,17000,元/月,盛世年华,整租
5c71607d397be4c5251ab3a4,2,3,南京西路,上海,静安,211,南,2,近地铁 精装 双卫生间,整租 · 带地暖南北通温馨三房 +三轨交汇南京西路站,31.232529,3室2厅2卫,121.471835,https://m.lianjia.com/chuzu/sh/zufang/SH2192660580287127552.html,159,26000,元/月,中凯城市之光(静安),整租
5c71a257397be4c5251b77e1,1,3,莘闵别墅,上海,松江,,南 北,2,随时看房,万科精装修三房，看房方便等您入住,31.083003,3室2厅1卫,121.347211,https://m.lianjia.com/chuzu/sh/zufang/SH1999969859919945728.html,86,4200,元/月,万科白马花园(公寓),整租
5c71909b397be4c5251b42f0,1,2,东外滩,上海,杨浦,,南,1,,杭州路235号 2室1厅 5500元,31.266082,2室1厅1卫,121.544208,https://m.lianjia.com/chuzu/sh/zufang/SH2076686636376670208.html,50,5500,元/月,杭州路235号,整租
5c717803397be4c5251b0697,1,2,金杨,上海,浦东,208,南,1,近地铁,艾山新村 2室1厅 6300元,31.25053143,2室1厅1卫,121.5717201,https://m.lianjia.com/chuzu/sh/zufang/SH2046825261172785152.html,76,6300,元/月,艾山新村,整租
5c717318397be4c5251af72d,1,2,长征,上海,普陀,593,南,2,近地铁 精装,整租 · 金沙雅苑三期   双南大两房 已空关   看房提前约,31.247754,2室2厅1卫,121.377153,https://m.lianjia.com/chuzu/sh/zufang/SH2152036582549356544.html,79,8200,元/月,金沙雅苑(三期),整租
5c72cbbd397be4c5251e77bb,1,2,外高桥,上海,浦东,,南,2,新上,南新东园中装大两房，交通生活便利，提前预约,31.33580336,2室2厅1卫,121.5929581,https://m.lianjia.com/chuzu/sh/zufang/SH2196830025704284160.html,79,4000,元/月,南新东园,整租
5c717495397be4c5251afbfb,1,2,北蔡,上海,浦东,1034,南,1,近地铁 新上 随时看房,惠德新邨 2室1厅 5500元,31.203488,2室1厅1卫,121.569789,https://m.lianjia.com/chuzu/sh/zufang/SH2196934205832183808.html,56,5500,元/月,惠德新邨,整租
5c7194e1397be4c5251b50a5,1,2,七宝,上海,闵行,380,南,1,近地铁 随时看房,整租 ·   闵行文化公园旁 精装两房 近九号线地铁 出行方便,31.16461677,2室1厅1卫,121.3714476,https://m.lianjia.com/chuzu/sh/zufang/SH2177948182405980160.html,66,5000,元/月,秀枫翠谷,整租
5c71a0e9397be4c5251b7367,1,2,松江老城,上海,松江,567,南,2,近地铁,方舟园三村 2室2厅 3200元,31.024089,2室2厅1卫,121.243881,https://m.lianjia.com/chuzu/sh/zufang/SH2168091959628144640.html,90,3200,元/月,方舟园三村,整租
5c7163de397be4c5251ac508,2,3,徐家汇,上海,徐汇,190,南,2,近地铁,汇宁花园 5房间2卫 25000元,31.206999,3室2厅2卫,121.438201,https://m.lianjia.com/chuzu/sh/zufang/SH2170986385954586624.html,145,25000,元/月,汇宁花园,整租
5c72c743397be4c5251e6b9e,3,4,陆家嘴,上海,浦东,974,西 西北,2,精装,整租 · 世茂滨江花园 4室2厅 65000元,31.227414,4室2厅3卫,121.520399,https://m.lianjia.com/chuzu/sh/zufang/SH1990262130661924864.html,320,65000,元/月,世茂滨江花园,整租
5c719f4d397be4c5251b6e71,1,1,九亭,上海,松江,,南,2,新上 随时看房,九亭明珠苑(公寓) 1室2厅 4200元,31.139232,1室2厅1卫,121.339371,https://m.lianjia.com/chuzu/sh/zufang/SH2197085102218158080.html,59,4200,元/月,九亭明珠苑(公寓),整租
5c72dbc7397be4c5251e9ef4,2,3,松江新城,上海,松江,,南 北,2,,上泰绅苑(公寓) 3室2厅 5500元,31.04269,3室2厅2卫,121.195202,https://m.lianjia.com/chuzu/sh/zufang/SH2147510072929165312.html,126,5500,元/月,上泰绅苑(公寓),整租
5c72d0d2397be4c5251e8613,2,3,周浦,上海,浦东,,南 北,2,随时看房,御沁园 中装大三房 看房随时 拎包入住 诚意出租,31.108092,3室2厅2卫,121.582201,https://m.lianjia.com/chuzu/sh/zufang/SH2192011133215850496.html,115,5800,元/月,御沁园(公寓),整租
5c716bae397be4c5251ae08c,1,2,北新泾,上海,长宁,783,南 北,2,近地铁 新上,通协小区 2室2厅 7200元,31.23093,2室2厅1卫,121.3660695,https://m.lianjia.com/chuzu/sh/zufang/SH2195314055995203584.html,79,7200,元/月,通协小区,整租
5c7175d9397be4c5251afff9,1,1,张江,上海,浦东,,南,2,新上,位置居中，交通便利，外出选择性多样，装修精美,31.204665,1室2厅1卫,121.637073,https://m.lianjia.com/chuzu/sh/zufang/SH2194084839836090368.html,76,4500,元/月,益丰新村,整租
5c719d01397be4c5251b675b,1,1,西渡,上海,奉贤,484,南,1,近地铁 新上 随时看房,果园小区一房，低楼层，出行方便，采光好,30.991328,1室1厅1卫,121.441912,https://m.lianjia.com/chuzu/sh/zufang/SH2197589642931339264.html,34,1200,元/月,果园小区,整租
5c719a94397be4c5251b5f9b,1,3,嘉定新城,上海,嘉定,483,南,2,,安高东方御府 3室2厅 4800元,31.325528,3室2厅1卫,121.286108,https://m.lianjia.com/chuzu/sh/zufang/SH2191230323134562304.html,91,4800,元/月,安高东方御府,整租
5c719427397be4c5251b4e5d,1,2,老闵行,上海,闵行,,南,2,新上,万科南北通两房，居家适宜。。。。。。。。,31.032139,2室2厅1卫,121.394538,https://m.lianjia.com/chuzu/sh/zufang/SH2196989988782997504.html,78,4200,元/月,万科城,整租
5c71960a397be4c5251b545f,1,2,金虹桥,上海,闵行,961,南,1,随时看房,虹鹿花苑 2室1厅 5000元,31.193856,2室1厅1卫,121.384594,https://m.lianjia.com/chuzu/sh/zufang/SH2164490275592863744.html,68,5000,元/月,虹鹿花苑,整租
5c72d153397be4c5251e87b9,1,3,周浦,上海,浦东,,南,1,随时看房,全装全配大三房，有钥匙，随时看，采光好，南北通透,31.12150441,3室1厅1卫,121.5872251,https://m.lianjia.com/chuzu/sh/zufang/SH2137536327758397440.html,113,4300,元/月,鑫源物业小区,整租
5c72bf8e397be4c5251e5635,2,3,北蔡,上海,浦东,342,南,2,近地铁,近地铁+生活便利+小区闹中取静,31.19268021,3室2厅2卫,121.5486346,https://m.lianjia.com/chuzu/sh/zufang/SH2098523482026409984.html,124,10000,元/月,锦三角花园(公寓),整租
5c718b66397be4c5251b325a,1,1,不夜城,上海,闸北,690,南,1,近地铁,中华新路836号 1室1厅 4500元,31.26032,1室1厅1卫,121.463578,https://m.lianjia.com/chuzu/sh/zufang/SH2152063611743510528.html,42,4500,元/月,中华新路836号,整租
5c71996f397be4c5251b5bf9,5,5,南翔,上海,嘉定,1069,南,2,新上 随时看房,湖畔天下(别墅) 5室2厅 7500元,31.31632075,5室2厅5卫,121.3126498,https://m.lianjia.com/chuzu/sh/zufang/SH2193883622581747712.html,256,7500,元/月,湖畔天下(别墅),整租
5c71a7c1397be4c5251b8744,6,4,徐泾,上海,青浦,,南,3,,整租 · 金地天御 4室3厅 35000元,31.16283,4室3厅6卫,121.279495,https://m.lianjia.com/chuzu/sh/zufang/SH1917905274065395712.html,473,35000,元/月,金地天御,整租
5c715f8a397be4c5251aae82,2,2,南京西路,上海,静安,431,南,2,近地铁 精装 双卫生间,整租 · 烫金地段 品质小区 精致装修 近地铁 采光好,31.239547,2室2厅2卫,121.465737,https://m.lianjia.com/chuzu/sh/zufang/SH2155681936922640384.html,113,21000,元/月,国际丽都城,整租
5c72d172397be4c5251e8821,1,1,周浦,上海,浦东,,西,0,,楼下就是乐购，万达金街，大玩家，一兆韦德健身,31.120510351153,1室0厅1卫,121.57645812233,https://m.lianjia.com/chuzu/sh/zufang/SH2064911959408779264.html,51,3000,元/月,万达广场(周浦),整租
5c71a5aa397be4c5251b80a9,3,4,朱家角,上海,青浦,,未知,2,随时看房,泰安公寓 4室2厅 2000元,31.133911,4室2厅3卫,121.041772,https://m.lianjia.com/chuzu/sh/zufang/SH1917801737679544320.html,205,2000,元/月,泰安公寓,整租
5c71894d397be4c5251b2bbc,1,3,大华,上海,宝山,,南,2,精装,整租 ·   中环一号二期时尚小三房业主婚房装修 给你温暖的家,31.29614804,3室2厅1卫,121.4113656,https://m.lianjia.com/chuzu/sh/zufang/SH2166577378619564032.html,90,7300,元/月,中环一号(二期),整租
5c71758b397be4c5251afefe,1,3,联洋,上海,浦东,544,南,2,近地铁,9号线，采光好，精装修，拎包入住，看房方便，带车位,31.232919,3室2厅1卫,121.561114,https://m.lianjia.com/chuzu/sh/zufang/SH2191224509527498752.html,164,15500,元/月,联洋年华,整租
5c716b74397be4c5251adfd8,1,1,新华路,上海,长宁,1020,南,1,近地铁 新上 随时看房,整租 ·  房东急租！带天井，拎包入住，看房方便,31.21124076,1室1厅1卫,121.4306347,https://m.lianjia.com/chuzu/sh/zufang/SH2197738739298738176.html,32,6200,元/月,百花村,整租
5c71a160397be4c5251b74ed,3,4,莘闵别墅,上海,松江,387,南,2,随时看房,晶苑，联排，可办公，仓库，员工宿舍，可长签,31.083818,4室2厅3卫,121.341231,https://m.lianjia.com/chuzu/sh/zufang/SH2049073462282027008.html,430,9500,元/月,晶苑,整租
5c72c1aa397be4c5251e5c24,2,3,高行,上海,浦东,,南 北,2,,绿地崴廉公寓精装大三房，这房子感觉。。。。。词穷,31.297808,3室2厅2卫,121.619963,https://m.lianjia.com/chuzu/sh/zufang/SH2173638883341254656.html,127,8500,元/月,绿地崴廉公寓,整租
5c716429397be4c5251ac679,2,3,徐家汇,上海,徐汇,144,南,2,近地铁 精装 双卫生间,整租 · 精装三房两厅两卫+南北通+价格可谈+近地铁1/9/11号线,31.19762,3室2厅2卫,121.446306,https://m.lianjia.com/chuzu/sh/zufang/SH2100744144124387328.html,170,20900,元/月,尊园,整租
5c71a1c3397be4c5251b7621,1,2,松江老城,上海,松江,,南,2,,谷水苑 2室2厅 3600元,31.026331,2室2厅1卫,121.247406,https://m.lianjia.com/chuzu/sh/zufang/SH2143952966821093376.html,89,3600,元/月,谷水苑,整租
5c718de8397be4c5251b3a75,1,2,凉城,上海,虹口,,南,1,精装,整租 · 水木年华花园 2室1厅 6500元,31.292642,2室1厅1卫,121.468817,https://m.lianjia.com/chuzu/sh/zufang/SH2161589232039100416.html,79,6500,元/月,水木年华花园,整租
5c72c605397be4c5251e6875,2,2,陆家嘴,上海,浦东,974,南,2,近地铁 新上,陆家嘴地段 精致装修 品质保障 生活便捷 拎包即住,31.227414,2室2厅2卫,121.520399,https://m.lianjia.com/chuzu/sh/zufang/SH2199253329493114880.html,136,19000,元/月,世茂滨江花园,整租
5c718a72397be4c5251b2f5b,1,1,阳城,上海,闸北,369,南,0,近地铁 随时看房,龙潭小区 1室0厅 3500元,31.281057,1室0厅1卫,121.432625,https://m.lianjia.com/chuzu/sh/zufang/SH2125341162864132096.html,35,3500,元/月,龙潭小区,整租
5c719f7d397be4c5251b6f0f,1,2,九亭,上海,松江,,南,2,随时看房,九亭苑 2室2厅 4800元,31.13627,2室2厅1卫,121.334893,https://m.lianjia.com/chuzu/sh/zufang/SH2189599191670726656.html,73,4800,元/月,九亭苑,整租
5c719560397be4c5251b524b,1,2,梅陇,上海,闵行,,南,1,近地铁,楼梯房的二楼，不靠马路，随时看房，随时入住,31.137105,2室1厅1卫,121.418689,https://m.lianjia.com/chuzu/sh/zufang/SH2103653526340378624.html,69,4200,元/月,紫藤二村,整租
5c71a1d2397be4c5251b764d,1,2,松江老城,上海,松江,254,南,1,近地铁,北九峰小区 2室1厅 2500元,31.023041,2室1厅1卫,121.234264,https://m.lianjia.com/chuzu/sh/zufang/SH2152100321424310272.html,80,2500,元/月,北九峰小区,整租
5c719c82397be4c5251b65bb,2,3,外冈,上海,嘉定,,南 北,1,,外冈壹号 3室1厅 2500元,31.36521,3室1厅2卫,121.181488,https://m.lianjia.com/chuzu/sh/zufang/SH2151905289409413120.html,136,2500,元/月,外冈壹号,整租
5c718749397be4c5251b253d,1,1,杨行,上海,宝山,600,南,1,新上,友谊家园 1室1厅 3500元,31.401838,1室1厅1卫,121.461004,https://m.lianjia.com/chuzu/sh/zufang/SH2198563811660152832.html,60,3500,元/月,友谊家园,整租
5c7177ad397be4c5251b0593,1,1,北蔡,上海,浦东,523,南,1,近地铁 新上,由由近地铁一房 采光好 交通便利 配套配全看房方便,31.200714,1室1厅1卫,121.536161,https://m.lianjia.com/chuzu/sh/zufang/SH2196469861809659904.html,46,3500,元/月,由由一村,整租
5c7173dd397be4c5251af9b1,1,2,桃浦,上海,普陀,,南,1,,整租 · 同进理想城 3房间1卫 3500元,31.29723,2室1厅1卫,121.340231,https://m.lianjia.com/chuzu/sh/zufang/SH2168055482974486528.html,54,3500,元/月,同进理想城,整租
5c71a3b2397be4c5251b7c29,1,1,松江大学城,上海,松江,,北,1,,万达出租，可办公可自住，楼层好,31.064425,1室1厅1卫,121.248275,https://m.lianjia.com/chuzu/sh/zufang/SH2091146303953715200.html,42,2600,元/月,万达广场(松江),整租
5c72c481397be4c5251e6433,1,2,金桥,上海,浦东,482,南,2,近地铁,精装两房+户型正+采光好+居住适宜,31.2595,2室2厅1卫,121.600133,https://m.lianjia.com/chuzu/sh/zufang/SH2128897151878053888.html,77,6000,元/月,金桥和苑,整租
5c71713c397be4c5251af13f,1,2,长征,上海,普陀,273,南,2,近地铁 精装,整租 · 金沙雅苑 出门13号线地铁 南北通透 采光楼层佳,31.245233,2室2厅1卫,121.373362,https://m.lianjia.com/chuzu/sh/zufang/SH2178824219830525952.html,93,7500,元/月,金沙雅苑(一期),整租
5c7166db397be4c5251ad1f1,1,1,蓬莱公园,上海,黄浦,159,南,1,近地铁 精装 随时看房,"整租 · 小两房,精装修,业主诚意出租 ,轨交4线 ,随时看房",31.216492,1室1厅1卫,121.502832,https://m.lianjia.com/chuzu/sh/zufang/SH2137624466619113472.html,42,5500,元/月,海潮新村,整租
5c7165cb397be4c5251accff,1,1,五里桥,上海,黄浦,455,北,0,近地铁,厨卫透亮 精装修 保养新 采光好 拎包入住 来电可看房,31.21252225,1室0厅1卫,121.4862541,https://m.lianjia.com/chuzu/sh/zufang/SH2158396945327472640.html,27,4700,元/月,丽园路694弄,整租
5c718863397be4c5251b28cf,1,2,上大,上海,宝山,,南,2,,上大聚丰园 2室2厅 5100元,31.315655,2室2厅1卫,121.391053,https://m.lianjia.com/chuzu/sh/zufang/SH2174630051994681344.html,93,5100,元/月,上大聚丰园,整租
5c7189d7397be4c5251b2d78,3,5,罗店,上海,宝山,1096,南,2,,正荣国领(别墅) 5室2厅 8000元,31.41227491,5室2厅3卫,121.36513,https://m.lianjia.com/chuzu/sh/zufang/SH2098983047536836608.html,430,8000,元/月,正荣国领(别墅),整租
5c72c074397be4c5251e58c0,1,3,曹路,上海,浦东,,南,1,,精装三房大户型 精装修 楼层好 位置好,31.28561408,3室1厅1卫,121.6822145,https://m.lianjia.com/chuzu/sh/zufang/SH2165175244141641728.html,113,5700,元/月,星晓家园,整租
5c71737a397be4c5251af85f,1,1,长征,上海,普陀,,南,1,,品质社区！尊享生活！小面积两房，性比价没的说！,31.250248,1室1厅1卫,121.384658,https://m.lianjia.com/chuzu/sh/zufang/SH2115083669872836608.html,76,6300,元/月,祥和名邸(公寓),整租
5c7166a9397be4c5251ad0ff,3,3,黄浦滨江,上海,黄浦,720,东,2,近地铁 精装,整租 · 高区全配看江大三房拎包入住!看房方便！,31.226139,3室2厅3卫,121.510218,https://m.lianjia.com/chuzu/sh/zufang/SH2191231624258535424.html,167,18500,元/月,海琪园,整租
5c72d65a397be4c5251e935a,4,4,浦江,上海,闵行,172,南,2,随时看房,漫城四期类独栋别墅，办公FIRST 选可长租  随时看房,31.119761,4室2厅4卫,121.498073,https://m.lianjia.com/chuzu/sh/zufang/SH2064381586178318336.html,331,17000,元/月,一品漫城四期,整租
5c718a69397be4c5251b2f40,1,2,西藏北路,上海,闸北,790,南,1,近地铁 新上,长信公寓 2室1厅 7500元,31.264593,2室1厅1卫,121.477895,https://m.lianjia.com/chuzu/sh/zufang/SH2197026074636845056.html,96,7500,元/月,长信公寓,整租
5c7178d3397be4c5251b0934,1,2,源深,上海,浦东,195,南,1,近地铁,世纪大道地铁站（2469号线），交通便利，视野开阔,31.236511,2室1厅1卫,121.53201,https://m.lianjia.com/chuzu/sh/zufang/SH2160084141524664320.html,71,8500,元/月,市政大楼,整租
5c7160aa397be4c5251ab4a3,1,1,田林,上海,徐汇,803,南,1,近地铁 精装,整租 ·   精装一房 诚意出租 面积大 环境优雅,31.177861,1室1厅1卫,121.432385,https://m.lianjia.com/chuzu/sh/zufang/SH2191151622959407104.html,50,5800,元/月,田林十一村,整租
5c719480397be4c5251b4f79,1,2,莘庄,上海,闵行,,南,1,,疏影路上 近西子国际 大两房 看房方便,31.120942,2室1厅1卫,121.367827,https://m.lianjia.com/chuzu/sh/zufang/SH2140970086322937856.html,82,4000,元/月,莘城苑,整租
5c71a0e0397be4c5251b734b,2,3,九亭,上海,松江,,南 北,2,随时看房,九城湖滨国际 3室2厅 7000元,31.155467,3室2厅2卫,121.32503,https://m.lianjia.com/chuzu/sh/zufang/SH2162887775555698688.html,123,7000,元/月,九城湖滨国际,整租
5c716232397be4c5251abbfe,2,3,徐家汇,上海,徐汇,567,南,2,近地铁 精装 双卫生间,整租 ·   精装修+中，央空调，进口家电厨卫，拎包入住！！,31.1991,3室2厅2卫,121.450397,https://m.lianjia.com/chuzu/sh/zufang/SH2190537989296226304.html,158,22000,元/月,永新城,整租
5c72ceb1397be4c5251e801a,2,3,源深,上海,浦东,,南,1,,源深新出精装修办公房，房子大，租了直接就可以办公！,31.24806627,3室1厅2卫,121.53705,https://m.lianjia.com/chuzu/sh/zufang/SH2126807820652249088.html,125,12000,元/月,中信五牛城,整租
5c7194c5397be4c5251b504f,1,2,七宝,上海,闵行,,南,2,随时看房,精装修电梯房 近文来七宝 适合居家陪读 近体育公园,31.155166,2室2厅1卫,121.369581,https://m.lianjia.com/chuzu/sh/zufang/SH2169446176398000128.html,97,7000,元/月,水景书香园,整租
5c71876b397be4c5251b25aa,1,2,共康,上海,宝山,475,南,1,近地铁,共康七村 2室1厅 5000元,31.33410272,2室1厅1卫,121.4433888,https://m.lianjia.com/chuzu/sh/zufang/SH2175947521384792064.html,65,5000,元/月,共康七村,整租
5c71629a397be4c5251abe68,4,4,衡山路,上海,徐汇,239,南,2,近地铁 精装,整租 · 次新房，空调+地暖，百年淮海路，刷卡入户,31.221798,4室2厅4卫,121.463843,https://m.lianjia.com/chuzu/sh/zufang/SH2132333552157859840.html,270,80000,元/月,上海天玺,整租
5c71618b397be4c5251ab8ec,1,1,徐家汇,上海,徐汇,309,南,0,近地铁 随时看房,整租 · 徐家汇地区离地铁520米精装1房。,31.190885,1室0厅1卫,121.441401,https://m.lianjia.com/chuzu/sh/zufang/SH1999079620070350848.html,26,4200,元/月,裕德路66弄,整租
5c71631b397be4c5251ac177,1,1,万体馆,上海,徐汇,365,南,1,近地铁,整租 · 漕溪一村 精装修一房一厅 近漕宝路地铁日月光汇阳广场,31.179277,1室1厅1卫,121.44517,https://m.lianjia.com/chuzu/sh/zufang/SH2177299435120771072.html,37,5500,元/月,漕溪一村,整租
5c718910397be4c5251b2af5,1,3,杨行,上海,宝山,1105,南 北,2,精装,整租 · 杨泰二村 3室2厅 5500元,31.376595,3室2厅1卫,121.448999,https://m.lianjia.com/chuzu/sh/zufang/SH1948961048073871360.html,106,5500,元/月,杨泰二村,整租
5c719a42397be4c5251b5e8d,1,2,新成路,上海,嘉定,,南,1,,西村小区 2室1厅 2600元,31.39278706,2室1厅1卫,121.2697057,https://m.lianjia.com/chuzu/sh/zufang/SH2148239905111941120.html,58,2600,元/月,西村小区,整租
5c71a62c397be4c5251b824e,2,3,徐泾,上海,青浦,285,南,2,近地铁,诚意出租、临景观河道、诚意出租,31.185937,3室2厅2卫,121.31574,https://m.lianjia.com/chuzu/sh/zufang/SH2177574303950970880.html,163,12000,元/月,久事西郊花园,整租
5c72c7ea397be4c5251e6d88,1,1,泥城镇,上海,浦东,,南,1,,鸿音广场酒店式公寓，环境好安逸，出行方便诚意租,30.91603967,1室1厅1卫,121.8258617,https://m.lianjia.com/chuzu/sh/zufang/SH2117825163436769280.html,45,1500,元/月,鸿音广场,整租
5c719dd6397be4c5251b69ff,2,2,南桥,上海,奉贤,329,南,1,精装 随时看房,泰和名都 奉贤新城 精装好房 价格可谈 诚意出租,30.932219064253,2室1厅2卫,121.48820272176,https://m.lianjia.com/chuzu/sh/zufang/SH2030050772552785920.html,53,2000,元/月,泰和名都,整租
5c718f10397be4c5251b3e21,1,1,控江路,上海,杨浦,600,南,0,近地铁,延吉东路555弄 1室0厅 3000元,31.29417267,1室0厅1卫,121.547072,https://m.lianjia.com/chuzu/sh/zufang/SH2117076205672079360.html,34,3000,元/月,延吉东路555弄,整租
5c718fe2397be4c5251b4093,1,1,中原,上海,杨浦,,南,1,新上,殷行路310弄 1室1厅 3300元,31.33530501,1室1厅1卫,121.5456036,https://m.lianjia.com/chuzu/sh/zufang/SH2198538751658172416.html,40,3300,元/月,殷行路310弄,整租
5c71991d397be4c5251b5b0b,1,2,丰庄,上海,嘉定,,南,1,新上 随时看房,嘉利坊 2室1厅 3200元,31.261158,2室1厅1卫,121.384822,https://m.lianjia.com/chuzu/sh/zufang/SH2196980990004428800.html,54,3200,元/月,嘉利坊,整租
5c71935d397be4c5251b4bd5,1,2,颛桥,上海,闵行,694,南,2,近地铁,两室两厅 带装修 近地铁 电梯房,31.036985,2室2厅1卫,121.427461,https://m.lianjia.com/chuzu/sh/zufang/SH2113673981059416064.html,93,4200,元/月,枫泽苑,整租
5c716500397be4c5251aca10,1,1,康健,上海,徐汇,,南,1,随时看房,整租 · 紫薇园 精装修 大一房，采光好，房东人好，拎包入住,31.157877,1室1厅1卫,121.416193,https://m.lianjia.com/chuzu/sh/zufang/SH2122383993197568000.html,49,4200,元/月,紫薇园,整租
5c719f61397be4c5251b6eb1,1,3,松江大学城,上海,松江,177,南,2,近地铁 随时看房,三湘四季花城 3室2厅 5500元,31.060553,3室2厅1卫,121.233711,https://m.lianjia.com/chuzu/sh/zufang/SH2099209206371991552.html,106,5500,元/月,三湘四季花城,整租
5c719b04397be4c5251b60f9,1,2,嘉定新城,上海,嘉定,330,南,1,近地铁,新城金郡 3房间1卫 3000元,31.34873307,2室1厅1卫,121.2462989,https://m.lianjia.com/chuzu/sh/zufang/SH2143451113977298944.html,58,3000,元/月,新城金郡,整租
5c71a702397be4c5251b84f3,2,4,夏阳,上海,青浦,,未知,2,随时看房,仁恒运杰河滨花园 4室2厅 5200元,31.145881,4室2厅2卫,121.140937,https://m.lianjia.com/chuzu/sh/zufang/SH1918720976376569856.html,154,5200,元/月,仁恒运杰河滨花园,整租
5c7165c2397be4c5251accd0,1,1,人民广场,上海,黄浦,155,南,1,近地铁 精装,整租 · 人民广场 精装一房 随时看房 房东人很好,31.244763,1室1厅1卫,121.472725,https://m.lianjia.com/chuzu/sh/zufang/SH2152913555169746944.html,61,11500,元/月,上海滩新昌城,整租
5c72c8c1397be4c5251e6f6e,1,2,三林,上海,浦东,625,南,2,近地铁,都林嘉苑两房，配套成熟，诚意出租,31.15875509,2室2厅1卫,121.5170904,https://m.lianjia.com/chuzu/sh/zufang/SH2164446760687108096.html,89,5700,元/月,都林嘉苑南苑(杨南路1168弄),整租
5c72c5c9397be4c5251e67e3,3,4,康桥,上海,浦东,,南,2,精装,整租 · 精装别墅 高档小区 齐全配套 优质舒适,31.143155,4室2厅3卫,121.586567,https://m.lianjia.com/chuzu/sh/zufang/SH2131060846938562560.html,223,16000,元/月,康桥半岛(秀沿路1177弄),整租
5c719fc2397be4c5251b6fdd,2,3,松江新城,上海,松江,,南 北,2,新上,阳光翠庭 3室2厅 7000元,31.04415,3室2厅2卫,121.221182,https://m.lianjia.com/chuzu/sh/zufang/SH2197596280292130816.html,147,7000,元/月,阳光翠庭,整租
5c716056397be4c5251ab2ad,1,1,江宁路,上海,静安,743,南,2,近地铁 新上,整租 ·   整租|静安艺庭+近七号线昌平站+繁华地段+位置安静,31.243936,1室2厅1卫,121.451623,https://m.lianjia.com/chuzu/sh/zufang/SH2196087364160593920.html,69,9600,元/月,静安艺庭,整租
5c7163d4397be4c5251ac4d8,1,1,田林,上海,徐汇,249,南,1,近地铁,整租 ·     采光好，交通便利，空气新鲜，环境优美,31.17881172,1室1厅1卫,121.4261322,https://m.lianjia.com/chuzu/sh/zufang/SH2167987971851296768.html,41,5300,元/月,田林七村,整租
5c72d4b0397be4c5251e8fda,4,5,金虹桥,上海,闵行,,南,2,,奥玎ho园宫廷品质 双车位地下室 闹中取静 精装随匙看,31.188108,5室2厅4卫,121.392172,https://m.lianjia.com/chuzu/sh/zufang/SH2157635252539883520.html,332,30000,元/月,奥玎宫廷别墅,整租
5c7189af397be4c5251b2cf4,3,5,罗店,上海,宝山,,南,2,,宫园巧筑 5室2厅 7500元,31.409044,5室2厅3卫,121.370553,https://m.lianjia.com/chuzu/sh/zufang/SH2160705355452260352.html,340,7500,元/月,宫园巧筑,整租
5c72c144397be4c5251e5b1a,2,4,川沙,上海,浦东,,南,2,,东郊半岛简装别墅，可办公可居住，物业负责！,31.185449,4室2厅2卫,121.749341,https://m.lianjia.com/chuzu/sh/zufang/SH2157708763312685056.html,296,10000,元/月,东郊半岛,整租
5c719ed0397be4c5251b6ced,1,3,泗泾,上海,松江,172,南 北,2,近地铁 精装 新上,整租 · 金地褐石苑 3室2厅 6000元,31.11831226,3室2厅1卫,121.2633785,https://m.lianjia.com/chuzu/sh/zufang/SH2194130330879787008.html,87,6000,元/月,金地褐石苑,整租
5c716112397be4c5251ab6b9,1,2,龙华,上海,徐汇,777,南,1,近地铁 精装 随时看房,整租 ·   干净钥匙大两房，，近地铁，价格可谈。,31.164613,2室1厅1卫,121.459296,https://m.lianjia.com/chuzu/sh/zufang/SH2168798091971395584.html,77,5500,元/月,龙南七村,整租
5c7176c9397be4c5251b02bf,2,3,联洋,上海,浦东,837,南,2,近地铁 随时看房,小区景观房 人车分流 超大露台 精装修 采光一级棒,31.228874,3室2厅2卫,121.561415,https://m.lianjia.com/chuzu/sh/zufang/SH2177230520440856576.html,156,14000,元/月,天安花园,整租
